,0
1330,100.41909999999996
1331,117.03330000000005
1332,145.92869999999996
1333,166.90170000000018
1334,189.21970000000007
1335,206.2836000000001
1336,225.89980000000006
1337,259.52039999999977
1338,285.8424
1339,306.2698000000002
1340,358.49429999999984
1341,359.45349999999985
1342,370.2191
1343,400.0264999999999
1344,416.63490000000064
1345,434.11709999999994
1346,440.3648000000004
1347,462.06669999999974
1348,467.0663999999997
1349,502.84239999999886
1350,518.2934999999997
1351,526.6099000000007
1352,536.4224000000005
1353,549.1330000000008
1354,582.6555000000003
1355,591.0158000000002
1356,615.961899999999
1357,591.1629000000003
1358,613.5975
1359,654.2549999999997
1360,669.3771000000011
1361,659.6239000000003
1362,687.8093999999996
1363,691.1840999999995
1364,716.2648999999994
1365,720.8342000000001
1366,731.3922000000001
1367,739.4354000000006
1368,753.3113000000005
1369,760.9653999999999
1370,772.6297000000006
1371,772.6553999999996
1372,768.4225000000002
1373,802.2152000000007
1374,808.390500000001
1375,815.0177
1376,821.9397000000004
1377,818.5326000000003
1378,833.1141999999999
1379,840.8045999999998
1380,837.9854
1381,836.4692999999997
1382,842.3688999999999
1383,844.9137000000001
1384,848.9168000000006
1385,857.3308000000009
1386,842.7782000000003
1387,825.2434999999994
1388,791.0087999999997
1389,846.0558000000002
1390,844.2467999999997
1391,842.4402999999995
1392,838.467699999999
1393,835.8230999999988
1394,833.3956999999995
1395,830.5958000000002
1396,828.4935000000004
1397,824.3139
1398,818.4866000000011
1399,806.1675000000007
1400,773.7173000000016
1401,802.8463999999994
1402,808.8590000000005
1403,801.9135000000007
1404,791.1487000000005
1405,766.364100000001
1406,757.3072000000004
1407,748.6728000000004
1408,735.3467000000002
1409,729.8926000000002
1410,724.8207000000006
1411,709.6373000000001
1412,693.7302000000002
1413,680.6534000000008
1414,669.0509999999998
1415,657.3427000000005
1416,650.4160000000002
1417,623.4459999999997
1418,600.9010000000003
1419,595.3722000000008
1420,567.7320999999997
1421,564.7496
1422,559.1714000000002
1423,540.7860000000002
1424,519.4046000000008
1425,501.3624000000002
1426,488.4753000000004
1427,467.42690000000033
1428,456.04010000000045
1429,447.2179999999998
1430,422.83580000000023
1431,398.2175999999998
1432,395.8625999999997
1433,369.56420000000014
1434,344.5515000000004
1435,322.0093999999998
1436,271.7856
1437,257.01499999999976
1438,214.4596999999999
1439,105.95509999999985
1440,32.23089999999995
1441,38.92130000000002
1442,23.14710000000002
1443,22.527700000000017
1444,21.630500000000012
1445,19.25170000000002
1446,18.049200000000027
1447,18.60700000000001
1448,16.472499999999965
1449,16.955499999999976
1450,12.797499999999987
1451,10.32800000000001
1452,8.257500000000007
1453,5.6591999999999985
1454,3.857399999999997
1455,1.9547999999999994
1456,1.3960999999999992
1457,1.2279000000000004
1458,1.229800000000001
1459,1.227
1460,1.2331999999999979
1461,1.2316999999999987
1462,1.2279999999999993
1463,1.2159000000000015
1464,1.2220000000000004
1465,1.228599999999998
1466,1.2297000000000005
1467,1.2223999999999986
1468,1.221899999999999
1469,1.2202999999999993
1470,1.2147999999999983
1471,1.2229000000000008
1472,1.2211000000000007
1473,1.2126000000000015
1474,1.2287000000000012
1475,1.2256000000000002
1476,1.2227999999999997
1477,1.2283000000000002
1478,1.2315999999999998
1479,1.2430000000000012
1480,1.2239000000000002
1481,1.2134999999999985
1482,1.2160999999999982
1483,1.221199999999999
1484,1.2201999999999993
1485,1.2418000000000002
1486,1.219799999999998
1487,1.212399999999998
1488,1.205900000000001
1489,1.2237000000000011
1490,1.2295000000000003
1491,1.1908000000000023
1492,1.2309000000000003
1493,1.2347999999999988
1494,1.2315000000000007
1495,1.2327
1496,1.2208999999999994
1497,1.2232
1498,1.2210000000000005
1499,1.2059999999999989
1500,1.2350999999999985
1501,1.2364999999999988
1502,1.2389999999999994
1503,1.2253999999999987
1504,1.224399999999999
1505,1.229399999999999
1506,1.2352999999999994
1507,1.239899999999999
1508,1.2445999999999997
1509,1.2401999999999997
1510,1.2201999999999982
1511,1.2251999999999992
1512,1.2256999999999991
1513,1.2429
1514,1.2312000000000005
1515,1.2381999999999989
1516,1.2205999999999992
1517,1.2333999999999985
1518,1.2354999999999983
1519,1.2338999999999984
1520,1.2178999999999995
1521,1.2117000000000007
1522,1.2213999999999994
1523,1.2265999999999984
1524,1.2289999999999999
1525,1.2212999999999992
1526,1.217799999999999
1527,1.2265000000000008
1528,1.2128000000000017
1529,1.2303000000000006
1530,1.2302000000000008
1531,1.2355999999999991
1532,1.2314000000000007
1533,1.2301000000000006
1534,1.2271000000000003
1535,1.2299000000000004
1536,1.2344999999999984
1537,1.2287999999999997
1538,1.2442000000000006
1539,1.2351999999999994
1540,1.2307000000000001
1541,1.2154999999999994
1542,1.2129999999999983
1543,1.2114999999999982
1544,1.2192000000000003
1545,1.2106999999999986
1546,1.213099999999998
1547,1.2222999999999993
1548,1.221199999999999
1549,1.2186999999999981
1550,1.217299999999998
1551,1.2262000000000004
1552,1.2288000000000008
1553,1.2275
1554,1.2242999999999988
1555,1.2159999999999984
1556,1.2305999999999984
1557,1.230199999999999
1558,1.2237
1559,1.207200000000001
1560,1.2176999999999993
1561,1.2185999999999992
1562,1.2418999999999998
1563,1.222
1564,1.207600000000001
1565,1.231299999999998
1566,1.215699999999998
1567,1.2115999999999998
1568,1.2179999999999997
1569,1.2368000000000006
1570,1.2409999999999988
1571,1.2453999999999996
1572,1.2431999999999994
1573,1.226399999999999
1574,1.2487000000000013
1575,1.2414999999999987
1576,1.234399999999998
1577,1.235799999999998
1578,1.2332999999999985
1579,1.222899999999999
1580,1.2224999999999988
1581,1.2226999999999988
1582,1.2611000000000003
1583,1.208700000000001
1584,1.2193999999999998
1585,1.2180999999999995
1586,1.196800000000001
1587,1.2455000000000012
1588,1.2274999999999998
1589,1.2361999999999986
1590,1.2326000000000006
1591,1.232700000000001
1592,1.2261999999999997
1593,1.2456000000000016
1594,1.2217999999999976
1595,1.2349999999999979
1596,1.2356999999999991
1597,1.2208999999999992
1598,1.2048999999999992
1599,1.2244000000000008
1600,1.2218000000000013
1601,1.2338000000000011
1602,1.2291000000000005
1603,1.2315000000000005
1604,1.2253
1605,1.2136000000000013
1606,1.2700999999999998
1607,1.9796
1608,3.4552999999999954
1609,5.341999999999992
1610,5.517099999999997
1611,7.763499999999994
1612,10.806299999999991
1613,16.010899999999985
1614,31.298200000000023
1615,32.75900000000002
1616,50.50680000000001
1617,62.47539999999998
1618,90.54070000000003
1619,114.12640000000003
1620,140.55040000000014
1621,157.39910000000015
1622,175.92869999999996
1623,193.98519999999994
1624,207.27699999999993
1625,258.3373000000001
1626,278.4238000000002
1627,296.68549999999976
1628,342.02519999999987
1629,346.2001999999996
1630,351.1802999999998
1631,388.4907999999999
1632,388.78250000000014
1633,399.98170000000005
1634,393.11429999999996
1635,417.3452999999992
1636,413.93390000000016
1637,472.2261999999989
1638,515.0825999999993
1639,540.4829000000002
1640,485.30959999999976
1641,537.5362000000003
1642,526.4006999999996
1643,560.0294000000002
1644,596.1565999999996
1645,615.4941000000003
1646,615.5977999999991
1647,658.6815999999998
1648,667.1476000000001
1649,654.8965000000007
1650,638.8342999999998
1651,678.9325000000005
1652,692.3373999999992
1653,711.9472999999989
1654,736.4407000000001
1655,701.8109999999999
1656,706.2454000000005
1657,644.8604000000008
1658,617.8560000000009
1659,681.1464000000003
1660,655.2790000000008
1661,682.8791
1662,688.6928
1663,658.8152999999991
1664,684.7361000000002
1665,654.7274
1666,705.4061999999993
1667,727.4180999999994
1668,737.2022999999998
1669,767.5167999999992
1670,781.7991999999997
1671,800.063799999999
1672,803.6748999999991
1673,812.8974999999991
1674,824.3760000000007
1675,823.7116999999995
1676,822.8894000000009
1677,810.2498999999999
1678,807.0203999999999
1679,810.3093999999996
1680,811.9611999999995
1681,816.2361999999995
1682,789.0160000000006
1683,767.9367000000003
1684,777.6056000000004
1685,781.4439000000003
1686,777.9682000000004
1687,737.6738000000005
1688,731.4139000000009
1689,736.7960000000012
1690,752.6205000000006
1691,739.0860000000008
1692,762.0490000000004
1693,763.699100000001
1694,758.2088000000008
1695,748.0285999999999
1696,733.6958999999991
1697,722.6195999999998
1698,716.2564000000004
1699,704.9130000000005
1700,681.8309000000003
1701,680.4196000000005
1702,671.8615
1703,654.908600000001
1704,640.1254000000009
1705,512.5446000000007
1706,466.65049999999957
1707,511.7001000000006
1708,478.3269000000007
1709,502.45650000000046
1710,556.1906000000005
1711,535.8439999999997
1712,527.7454000000007
1713,506.7765999999995
1714,497.0703000000005
1715,504.38630000000006
1716,481.1186000000001
1717,499.38130000000024
1718,446.6324000000005
1719,402.70029999999986
1720,412.5467999999998
1721,391.8657
1722,347.93319999999994
1723,312.88369999999975
1724,302.17239999999964
1725,259.15860000000043
1726,241.75290000000012
1727,140.67719999999986
1728,67.46919999999994
1729,66.51039999999998
1730,64.84039999999987
1731,51.36450000000005
1732,44.45900000000002
1733,33.157899999999955
1734,29.594799999999985
1735,37.39009999999997
1736,29.76290000000004
1737,25.557399999999994
1738,20.768699999999964
1739,17.170600000000036
1740,16.19950000000002
1741,12.5935
1742,7.6066999999999885
1743,3.853099999999994
1744,1.4638999999999995
1745,1.2322999999999988
1746,1.2361999999999984
1747,1.2358999999999982
1748,1.2251999999999983
1749,1.2197999999999993
1750,1.224099999999999
1751,1.2531999999999992
1752,1.2040999999999986
1753,1.230999999999998
1754,1.229399999999999
1755,1.237199999999998
1756,1.224099999999999
1757,1.2382999999999995
1758,1.2303999999999993
1759,1.2104000000000015
1760,1.2342999999999993
1761,1.2317000000000016
1762,1.2475000000000016
1763,1.2280999999999995
1764,1.2296999999999998
1765,1.2394999999999985
1766,1.2451999999999996
1767,1.2239999999999995
1768,1.2270000000000005
1769,1.2191999999999996
1770,1.208800000000001
1771,1.2111000000000016
1772,1.2264000000000013
1773,1.2277000000000011
1774,1.2242000000000004
1775,1.2165999999999995
1776,1.2243000000000004
1777,1.2278000000000007
1778,1.2236000000000002
1779,1.2277000000000007
1780,1.2275000000000005
1781,1.2235999999999994
1782,1.2278000000000004
1783,1.227499999999999
1784,1.232699999999999
1785,1.2478
1786,1.2517000000000005
1787,1.2406999999999984
1788,1.2467999999999997
1789,1.2287999999999994
1790,1.2447
1791,1.2408999999999986
1792,1.2428
1793,1.2361000000000002
1794,1.2474999999999996
1795,1.2485000000000002
1796,1.2513000000000003
1797,1.2449999999999994
1798,1.233999999999999
1799,1.2385000000000006
1800,1.2317000000000007
1801,1.2426
1802,1.2239999999999993
1803,1.2270999999999994
1804,1.2279000000000002
1805,1.2273999999999996
1806,1.2214999999999996
1807,1.220099999999999
1808,1.221399999999999
1809,1.219999999999999
1810,1.2170999999999983
1811,1.2221999999999986
1812,1.2327000000000006
1813,1.2419
1814,1.2284999999999995
1815,1.2455
1816,1.2459
1817,1.2426999999999997
1818,1.2299999999999995
1819,1.2303000000000004
1820,1.2382999999999984
1821,1.2375999999999985
1822,1.2196999999999987
1823,1.2297000000000002
1824,1.2182999999999988
1825,1.2130999999999978
1826,1.2195999999999985
1827,1.2283999999999982
1828,1.1970999999999992
1829,1.1887000000000014
1830,1.2420999999999998
1831,1.211600000000001
1832,1.2277999999999993
1833,1.2432999999999996
1834,1.2317999999999993
1835,1.259199999999999
1836,1.2475999999999987
1837,1.2431999999999988
1838,1.252500000000001
1839,1.2357000000000007
1840,1.2322000000000009
1841,1.2275999999999998
1842,1.2505000000000017
1843,1.2313000000000003
1844,1.2183999999999986
1845,1.2292
1846,1.253200000000001
1847,1.2459999999999989
1848,1.2592999999999992
1849,1.2591999999999997
1850,1.2576000000000018
1851,1.2538000000000018
1852,1.2531000000000017
1853,1.2319000000000009
1854,1.2268999999999999
1855,1.2451
1856,1.2375000000000005
1857,1.2510000000000003
1858,1.2554000000000014
1859,1.2446999999999993
1860,1.2397999999999991
1861,1.2427000000000006
1862,1.2638999999999994
1863,1.264899999999999
1864,1.2544000000000006
1865,1.251400000000001
1866,1.2358000000000002
1867,1.236399999999999
1868,1.2318000000000007
1869,1.2313000000000007
1870,1.2374999999999994
1871,1.2339000000000002
1872,1.2369999999999994
1873,1.2329000000000006
1874,1.2323000000000004
1875,1.239299999999999
1876,1.2314000000000003
1877,1.2325000000000004
1878,1.2334000000000003
1879,1.2466999999999984
1880,1.2587999999999986
1881,1.2419999999999982
1882,1.2381999999999982
1883,1.2315999999999991
1884,1.2444999999999995
1885,1.2416999999999987
1886,1.250400000000001
1887,1.231900000000001
1888,1.230400000000001
1889,1.2357000000000007
1890,1.2217999999999984
1891,1.2496000000000012
1892,1.2309999999999992
1893,1.239199999999998
1894,1.2624999999999988
1895,1.5165000000000004
1896,2.4364000000000003
1897,3.594599999999994
1898,4.859999999999998
1899,7.731799999999994
1900,10.440599999999987
1901,12.968499999999999
1902,25.56840000000001
1903,23.86910000000002
1904,33.89750000000004
1905,37.38889999999994
1906,48.039400000000015
1907,72.36079999999987
1908,94.77210000000001
1909,96.88869999999996
1910,81.97419999999991
1911,124.38630000000012
1912,164.78580000000028
1913,153.77699999999993
1914,290.64640000000037
1915,316.62040000000025
1916,335.9054000000003
1917,336.94930000000016
1918,324.3815999999999
1919,378.36659999999995
1920,366.5681000000001
1921,379.9357999999998
1922,317.4752000000003
1923,369.4906
1924,369.2884
1925,484.68529999999913
1926,502.3179999999996
1927,515.5499999999997
1928,487.3510999999997
1929,516.8092999999998
1930,155.07399999999993
1931,159.6789
1932,152.35030000000006
1933,124.50360000000005
1934,118.01389999999996
1935,129.27270000000007
1936,139.98760000000001
1937,110.66399999999994
1938,116.30900000000014
1939,374.7169000000001
1940,368.60939999999994
1941,334.98060000000027
1942,261.4128
1943,269.70310000000023
1944,352.71939999999967
1945,291.2847999999998
1946,250.42919999999992
1947,230.1701999999998
1948,461.4551000000001
1949,276.9817000000002
1950,209.82319999999996
1951,484.51799999999974
1952,443.0734
1953,833.1271999999991
1954,870.4589000000001
1955,729.482700000001
1956,770.5419000000005
1957,868.2704999999999
1958,882.4471999999997
1959,896.0376999999997
1960,893.3910000000002
1961,732.7626999999999
1962,583.8575000000002
1963,705.7535000000004
1964,591.5306999999993
1965,567.0906
1966,681.1580000000008
1967,695.7350000000007
1968,558.8339000000001
1969,724.8179999999999
1970,446.6578
1971,372.17789999999957
1972,245.04010000000025
1973,229.11550000000014
1974,230.4643999999998
1975,322.9875999999999
1976,307.2807999999998
1977,390.15570000000065
1978,376.26790000000074
1979,388.9500000000005
1980,399.4487000000003
1981,386.0932000000001
1982,320.5342999999995
1983,316.17429999999956
1984,319.42529999999954
1985,319.68299999999954
1986,301.4667000000003
1987,282.9687000000003
1988,274.23320000000024
1989,265.0795
1990,249.51930000000007
1991,247.20989999999975
1992,263.3542999999996
1993,265.36259999999953
1994,266.1509999999997
1995,256.83299999999986
1996,238.2724999999999
1997,256.06219999999985
1998,233.49879999999973
1999,196.04629999999986
2000,173.8866000000001
2001,143.86160000000015
2002,127.79000000000022
2003,110.18120000000019
2004,129.74440000000016
2005,118.69950000000021
2006,104.1641000000002
2007,91.85840000000009
2008,91.47010000000002
2009,125.19159999999994
2010,95.87950000000005
2011,74.84070000000006
2012,76.99939999999988
2013,70.65659999999993
2014,88.95099999999991
2015,47.684299999999936
2016,46.003299999999975
2017,45.285399999999925
2018,36.256900000000016
2019,27.3543
2020,21.996100000000016
2021,16.246100000000016
2022,19.321600000000007
2023,15.855400000000001
2024,10.485399999999997
2025,9.458600000000008
2026,7.267300000000013
2027,7.802700000000005
2028,3.189299999999997
2029,3.057099999999999
2030,1.4306999999999994
2031,1.2453000000000005
2032,1.2325000000000002
2033,1.2334
2034,1.2291
2035,1.234999999999998
2036,1.2357999999999985
2037,1.2357999999999982
2038,1.2291999999999994
2039,1.238099999999998
2040,1.238599999999998
2041,1.2254999999999991
2042,1.2361999999999982
2043,1.2207999999999983
2044,1.219099999999998
2045,1.2290999999999987
2046,1.2076000000000013
2047,1.2285000000000006
2048,1.2410999999999999
2049,1.2246999999999995
2050,1.2195999999999996
2051,1.222700000000001
2052,1.205000000000001
2053,1.2103999999999984
2054,1.225
2055,1.2164999999999988
2056,1.229899999999998
2057,1.234199999999998
2058,1.2341999999999975
2059,1.2198999999999975
2060,1.252700000000001
2061,1.239499999999999
2062,1.2252999999999985
2063,1.2458000000000014
2064,1.2279999999999998
2065,1.217799999999998
2066,1.2103999999999981
2067,1.2233999999999994
2068,1.221999999999999
2069,1.2196999999999978
2070,1.2319999999999989
2071,1.2156000000000005
2072,1.243099999999999
2073,1.2478999999999987
2074,1.2606999999999986
2075,1.2314000000000005
2076,1.2329999999999983
2077,1.225099999999999
2078,1.2222999999999977
2079,1.236999999999998
2080,1.2385999999999981
2081,1.2536000000000007
2082,1.2567000000000015
2083,1.2569000000000015
2084,1.2524000000000008
2085,1.2396999999999991
2086,1.2387999999999992
2087,1.2356999999999994
2088,1.221799999999998
2089,1.2354000000000003
2090,1.2539999999999993
2091,1.2291999999999994
2092,1.2320999999999998
2093,1.2497000000000011
2094,1.242299999999999
2095,1.241999999999999
2096,1.240899999999999
2097,1.2378999999999987
2098,1.249900000000001
2099,1.2325999999999997
2100,1.2409999999999999
2101,1.2285999999999997
2102,1.249500000000001
2103,1.2550000000000017
2104,1.2577000000000012
2105,1.2612999999999999
2106,1.2255999999999994
2107,1.2253999999999992
2108,1.2399999999999987
2109,1.2441999999999998
2110,1.230600000000001
2111,1.2298000000000007
2112,1.231400000000001
2113,1.2334000000000007
2114,1.2315999999999998
2115,1.2338999999999989
2116,1.2265999999999992
2117,1.228800000000001
2118,1.2363999999999988
2119,1.2425999999999982
2120,1.2475999999999994
2121,1.2640999999999987
2122,1.244199999999998
2123,1.2428999999999986
2124,1.235000000000001
2125,1.234200000000001
2126,1.236200000000001
2127,1.236600000000001
2128,1.2534000000000018
2129,1.2461000000000004
2130,1.2318
2131,1.2336000000000005
2132,1.2212999999999996
2133,1.2275999999999994
2134,1.2406999999999997
2135,1.2120999999999984
2136,1.2089000000000008
2137,1.2158999999999995
2138,1.2508999999999992
2139,1.2565999999999993
2140,1.2371000000000003
2141,1.2407999999999995
2142,1.2236999999999982
2143,1.2269999999999996
2144,1.2173999999999987
2145,1.2150999999999983
2146,1.218499999999999
2147,1.2123999999999988
2148,1.2035999999999987
2149,1.2308999999999979
2150,1.238099999999998
2151,1.2364999999999988
2152,1.2278000000000002
2153,1.2122999999999984
2154,1.2102999999999988
2155,1.2055000000000007
2156,1.212200000000001
2157,1.2216000000000007
2158,1.2288000000000006
2159,1.2352999999999992
2160,1.2364999999999995
2161,1.2437
2162,1.2488000000000006
2163,1.250000000000001
2164,1.2555000000000012
2165,1.2474999999999994
2166,1.2744999999999984
2167,1.2870999999999981
2168,1.254199999999998
2169,1.2514000000000005
2170,1.2451999999999992
2171,1.244899999999999
2172,1.2497999999999998
2173,1.251
2174,1.2643999999999997
2175,1.2610000000000015
2176,1.2547000000000015
2177,1.2385000000000008
2178,1.2563999999999997
2179,1.2567000000000017
2180,1.2536000000000014
2181,1.3165
2182,1.3755000000000004
2183,1.6688000000000012
2184,2.5977999999999986
2185,2.894199999999996
2186,3.6842000000000006
2187,7.202099999999999
2188,7.616099999999994
2189,10.736199999999997
2190,7.046900000000005
2191,7.7105999999999995
2192,7.10660000000001
2193,11.57210000000002
2194,17.102599999999974
2195,23.8456
2196,31.370100000000043
2197,29.84599999999999
2198,28.222999999999985
2199,22.741400000000013
2200,22.321200000000026
2201,23.84590000000003
2202,20.062000000000026
2203,22.742100000000022
2204,20.22700000000003
2205,21.489600000000024
2206,22.540299999999984
2207,19.94700000000002
2208,16.249900000000018
2209,14.863300000000022
2210,13.791400000000005
2211,13.562500000000005
2212,13.2712
2213,13.7402
2214,11.5914
2215,11.597100000000001
2216,12.105099999999993
2217,14.921399999999984
2218,16.259400000000007
2219,16.76749999999999
2220,16.589800000000015
2221,16.72060000000002
2222,19.939900000000026
2223,24.880900000000015
2224,24.734100000000012
2225,25.18959999999999
2226,23.0748
2227,19.883099999999978
2228,21.858700000000017
2229,23.098200000000016
2230,23.79090000000001
2231,26.583499999999987
2232,39.88039999999996
2233,72.77429999999987
2234,55.394899999999986
2235,52.058000000000064
2236,51.50130000000004
2237,61.31569999999991
2238,103.2543
2239,119.78279999999988
2240,120.78050000000002
2241,129.26469999999986
2242,129.4940999999998
2243,136.6419999999999
2244,135.8293999999999
2245,119.44609999999983
2246,224.42819999999986
2247,187.8503000000002
2248,257.03530000000006
2249,471.6423999999999
2250,431.9388999999997
2251,394.53149999999937
2252,396.99959999999976
2253,365.37059999999997
2254,280.5287999999999
2255,267.5185999999999
2256,325.73850000000044
2257,350.4082
2258,349.08590000000027
2259,371.2444000000006
2260,304.92840000000024
2261,143.03470000000004
2262,110.83620000000008
2263,95.99960000000003
2264,77.74439999999993
2265,83.63749999999993
2266,35.33080000000001
2267,32.7665
2268,27.48529999999997
2269,28.90219999999998
2270,44.71189999999995
2271,34.40179999999999
2272,30.39720000000001
2273,17.86210000000002
2274,17.081899999999976
2275,18.714099999999995
2276,21.051800000000036
2277,22.927300000000013
2278,22.927300000000013
2279,22.897100000000012
2280,19.32460000000001
2281,15.113900000000015
2282,15.113900000000015
2283,14.646800000000026
2284,13.694500000000021
2285,12.45560000000001
2286,20.596699999999977
2287,30.986800000000002
2288,30.648799999999998
2289,32.063399999999945
2290,39.41289999999994
2291,29.780799999999967
2292,22.907899999999987
2293,14.464800000000018
2294,10.407199999999984
2295,7.55670000000001
2296,11.751800000000014
2297,10.072900000000002
2298,14.04770000000002
2299,7.584000000000004
2300,10.318900000000003
2301,17.298799999999982
2302,11.796600000000002
2303,13.277199999999985
2304,8.391599999999993
2305,11.438999999999995
2306,8.367099999999994
2307,10.472200000000004
2308,7.031500000000007
2309,5.9419000000000075
2310,7.186399999999997
2311,6.575999999999998
2312,7.787000000000003
2313,2.9886
2314,5.890899999999999
2315,2.9156000000000017
2316,2.7192000000000003
2317,1.7156999999999991
2318,1.2536
2319,1.2277
2320,1.2344000000000002
2321,1.2738999999999994
2322,1.2755000000000007
2323,1.2516999999999985
2324,1.2651999999999999
2325,1.2786000000000008
2326,1.2605000000000022
2327,1.2603000000000022
2328,1.2603000000000022
2329,1.2600000000000022
2330,1.2552
2331,1.2558999999999998
2332,1.2560999999999998
2333,1.2635999999999996
2334,1.2562000000000006
2335,1.2476999999999994
2336,1.2529000000000012
2337,1.240599999999999
2338,1.2360000000000007
2339,1.2473
2340,1.2551999999999999
2341,1.2633999999999994
2342,1.2691999999999988
2343,1.2691999999999988
2344,1.2622999999999984
2345,1.2498999999999982
2346,1.2321999999999989
2347,1.2375999999999991
2348,1.2640999999999998
2349,1.2612000000000014
2350,1.2638999999999994
2351,1.2558999999999996
2352,1.2569000000000012
2353,1.2505999999999993
2354,1.2682000000000009
2355,1.2427999999999992
2356,1.2391000000000003
2357,1.2585000000000022
2358,1.259700000000002
2359,1.262800000000002
2360,1.271900000000001
2361,1.2503999999999995
2362,1.2444999999999988
2363,1.2448999999999992
2364,1.229899999999998
2365,1.2542999999999984
2366,1.2436999999999996
2367,1.2309999999999992
2368,1.2457999999999998
2369,1.2495000000000003
2370,1.2507000000000001
2371,1.2525000000000006
2372,1.259500000000002
2373,1.259400000000002
2374,1.2606000000000022
2375,1.250600000000001
2376,1.2724000000000009
2377,1.265100000000001
2378,1.2671999999999997
2379,1.2663999999999997
2380,1.2580000000000005
2381,1.2693000000000005
2382,1.2854999999999988
2383,1.277399999999999
2384,1.2592999999999999
2385,1.2823999999999995
2386,1.2659000000000011
2387,1.2370999999999999
2388,1.2403999999999988
2389,1.2588999999999986
2390,1.2445999999999988
2391,1.2477999999999994
2392,1.2424999999999997
2393,1.2312999999999994
2394,1.2434999999999998
2395,1.2683999999999989
2396,1.2684999999999989
2397,1.2725000000000009
2398,1.2699000000000007
2399,1.2621000000000007
2400,1.280900000000002
2401,1.2721000000000002
2402,1.2572000000000014
2403,1.2543000000000004
2404,1.2575000000000016
2405,1.258800000000002
2406,1.2591000000000019
2407,1.2527000000000006
2408,1.2437999999999987
2409,1.2474999999999996
2410,1.2489999999999997
2411,1.2513
2412,1.2562000000000013
2413,1.2593000000000014
2414,1.2584000000000009
2415,1.2752000000000019
2416,1.2702000000000004
2417,1.2573
2418,1.2658999999999991
2419,1.2566999999999995
2420,1.2649999999999992
2421,1.2567999999999995
2422,1.2531999999999999
2423,1.2526000000000004
2424,1.2556000000000012
2425,1.256400000000001
2426,1.2535999999999996
2427,1.2619999999999991
2428,1.2526999999999986
2429,1.2614000000000007
2430,1.2409000000000001
2431,1.2623000000000015
2432,1.2700000000000014
2433,1.2768000000000022
2434,1.263900000000001
2435,1.2622000000000009
2436,1.2544000000000002
2437,1.2530000000000006
2438,1.2596000000000016
2439,1.2632999999999996
2440,1.256400000000001
2441,1.244900000000001
2442,1.2630000000000001
2443,1.2582000000000013
2444,1.2394999999999998
2445,1.2261999999999984
2446,1.2379999999999982
2447,1.2457999999999991
2448,1.2534000000000016
2449,1.2244000000000017
2450,1.2205000000000017
2451,1.2186000000000015
2452,1.2055000000000013
2453,1.2141000000000002
2454,1.213900000000001
2455,1.1977000000000009
2456,1.2310000000000016
2457,1.2106000000000021
2458,1.199600000000001
2459,1.2133999999999978
2460,1.219099999999999
2461,1.2378999999999996
2462,1.2373999999999996
2463,1.221599999999998
2464,1.2439999999999998
2465,1.2353
2466,1.2246999999999995
2467,1.2255999999999994
2468,1.3577000000000004
2469,1.5758000000000028
2470,2.478800000000003
2471,3.2303999999999964
2472,5.6008
2473,5.149400000000006
2474,7.724800000000011
2475,18.798100000000005
2476,15.136999999999976
2477,22.629299999999954
2478,31.153
2479,42.53009999999999
2480,50.10889999999999
2481,83.78370000000014
2482,84.91820000000013
2483,94.00279999999994
2484,92.10819999999994
2485,81.35759999999999
2486,130.2654999999998
2487,129.64320000000026
2488,138.86990000000023
2489,251.88309999999979
2490,180.57690000000014
2491,139.58310000000014
2492,129.9905
2493,119.39060000000005
2494,143.57159999999993
2495,114.76819999999998
2496,108.012
2497,110.37479999999998
2498,77.03619999999995
2499,94.6902999999999
2500,102.86999999999993
2501,111.22879999999988
2502,119.53409999999984
2503,129.25299999999982
2504,290.34739999999977
2505,232.84569999999977
2506,228.59309999999977
2507,339.8220000000003
2508,771.6048000000014
2509,851.2053999999993
2510,891.7697000000007
2511,915.5881000000002
2512,919.9374999999993
2513,904.3025000000005
2514,913.8121999999992
2515,427.19829999999973
2516,919.2349999999991
2517,904.5820999999992
2518,906.936799999999
2519,930.8508999999987
2520,430.5362
2521,278.05930000000006
2522,372.13579999999985
2523,682.6708999999989
2524,468.20859999999925
2525,240.68890000000036
2526,254.33640000000048
2527,277.78360000000043
2528,244.06080000000037
2529,219.9629000000001
2530,181.72529999999966
2531,177.07609999999966
2532,174.7907999999998
2533,178.57089999999985
2534,228.3852999999999
2535,198.87569999999982
2536,206.0787000000001
2537,204.1040000000001
2538,220.43469999999994
2539,228.58150000000012
2540,205.01680000000005
2541,213.79340000000013
2542,316.92889999999994
2543,321.0790999999995
2544,314.94589999999954
2545,287.76219999999955
2546,221.0592999999999
2547,182.8306
2548,160.02130000000025
2549,158.3932000000003
2550,216.85479999999998
2551,235.94600000000005
2552,223.54350000000002
2553,213.89730000000017
2554,214.27560000000022
2555,268.6843000000004
2556,271.06250000000045
2557,250.6300000000002
2558,319.0205999999997
2559,290.11499999999967
2560,273.87729999999965
2561,177.0111000000002
2562,173.4780000000002
2563,165.64620000000022
2564,134.41880000000015
2565,114.71550000000006
2566,106.97259999999997
2567,165.63690000000003
2568,229.74250000000012
2569,493.3257000000007
2570,592.2878000000009
2571,581.324100000001
2572,547.543399999999
2573,550.7377999999989
2574,521.3265999999998
2575,417.43809999999985
2576,379.1122999999997
2577,344.35539999999963
